node_index,node_name,domain,op_type,layer,operator_category,projection_class,K,N,dtype,weight_initializer,source_weight_bytes,activation_bytes,output_bytes,reuse,external_data_file,external_data_offset,estimated_memory_address,candidate_cluster,candidate_channel,candidate_bundle,evidence_type
4595,/model/layers.15/input_layernorm/Constant_1,,Constant,15,other,,,,,,,,,,,,,,,,graph-derived
4596,/model/layers.15/input_layernorm/Add,,Add,15,other,,,,,,,,,,,,,,,,graph-derived
4597,/model/layers.15/input_layernorm/Sqrt,,Sqrt,15,other,,,,,,,,,,,,,,,,graph-derived
4598,/model/layers.15/input_layernorm/Constant_2,,Constant,15,other,,,,,,,,,,,,,,,,graph-derived
4599,/model/layers.15/input_layernorm/Div,,Div,15,other,,,,,,,,,,,,,,,,graph-derived
4600,/model/layers.15/input_layernorm/Mul,,Mul,15,other,,,,,,,,,,,,,,,,graph-derived
4601,/model/layers.15/input_layernorm/Mul_1,,Mul,15,other,,,,,,,,,,,,,,,,graph-derived
4602,/model/layers.15/self_attn/Shape,,Shape,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4603,/model/layers.15/self_attn/Constant,,Constant,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4604,/model/layers.15/self_attn/Gather,,Gather,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4605,/model/layers.15/self_attn/Shape_1,,Shape,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4606,/model/layers.15/self_attn/Constant_1,,Constant,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4607,/model/layers.15/self_attn/Gather_1,,Gather,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4608,/model/layers.15/self_attn/q_proj/MatMul,,MatMul,15,attention_projection,q_proj,1152,1024,float,onnx::MatMul_10291,4718592,4608,4096,once_per_decode_token,model.onnx_data,2818490880,2818490880,0,0,1,graph-derived
4609,Constant_7347,,Constant,,other,,,,,,,,,,,,,,,,graph-derived
4610,/model/layers.15/self_attn/Unsqueeze,,Unsqueeze,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4611,Constant_7349,,Constant,,other,,,,,,,,,,,,,,,,graph-derived
4612,/model/layers.15/self_attn/Unsqueeze_1,,Unsqueeze,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4613,/model/layers.15/self_attn/Constant_2,,Constant,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4614,/model/layers.15/self_attn/Constant_3,,Constant,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4615,/model/layers.15/self_attn/Concat,,Concat,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4616,Constant_7354,,Constant,,other,,,,,,,,,,,,,,,,graph-derived
4617,/model/layers.15/self_attn/Unsqueeze_2,,Unsqueeze,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4618,Constant_7356,,Constant,,other,,,,,,,,,,,,,,,,graph-derived
4619,/model/layers.15/self_attn/Unsqueeze_3,,Unsqueeze,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4620,/model/layers.15/self_attn/Constant_4,,Constant,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4621,/model/layers.15/self_attn/Constant_5,,Constant,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4622,/model/layers.15/self_attn/Concat_1,,Concat,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4623,Constant_7361,,Constant,,other,,,,,,,,,,,,,,,,graph-derived
4624,/model/layers.15/self_attn/Unsqueeze_4,,Unsqueeze,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4625,Constant_7363,,Constant,,other,,,,,,,,,,,,,,,,graph-derived
4626,/model/layers.15/self_attn/Unsqueeze_5,,Unsqueeze,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4627,/model/layers.15/self_attn/Constant_6,,Constant,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4628,/model/layers.15/self_attn/Constant_7,,Constant,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4629,/model/layers.15/self_attn/Concat_2,,Concat,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4630,/model/layers.15/self_attn/Reshape,,Reshape,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4631,/model/layers.15/self_attn/Transpose,,Transpose,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4632,/model/layers.15/self_attn/k_proj/MatMul,,MatMul,15,attention_projection,k_proj,1152,256,float,onnx::MatMul_10298,1179648,4608,1024,once_per_decode_token,model.onnx_data,2823209472,2823209472,1,2,3,graph-derived
4633,/model/layers.15/self_attn/Reshape_1,,Reshape,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4634,/model/layers.15/self_attn/Transpose_1,,Transpose,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4635,/model/layers.15/self_attn/v_proj/MatMul,,MatMul,15,attention_projection,v_proj,1152,256,float,onnx::MatMul_10299,1179648,4608,1024,once_per_decode_token,model.onnx_data,2824389120,2824389120,2,0,1,graph-derived
4636,/model/layers.15/self_attn/Reshape_2,,Reshape,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4637,/model/layers.15/self_attn/Transpose_2,,Transpose,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4638,/model/layers.15/self_attn/q_norm/Cast,,Cast,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4639,/model/layers.15/self_attn/q_norm/Constant,,Constant,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4640,/model/layers.15/self_attn/q_norm/Pow,,Pow,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4641,/model/layers.15/self_attn/q_norm/ReduceMean,,ReduceMean,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4642,/model/layers.15/self_attn/q_norm/Constant_1,,Constant,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4643,/model/layers.15/self_attn/q_norm/Add,,Add,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4644,/model/layers.15/self_attn/q_norm/Sqrt,,Sqrt,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4645,/model/layers.15/self_attn/q_norm/Constant_2,,Constant,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4646,/model/layers.15/self_attn/q_norm/Div,,Div,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4647,/model/layers.15/self_attn/q_norm/Mul,,Mul,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4648,/model/layers.15/self_attn/q_norm/Mul_1,,Mul,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4649,/model/layers.15/self_attn/k_norm/Cast,,Cast,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4650,/model/layers.15/self_attn/k_norm/Constant,,Constant,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4651,/model/layers.15/self_attn/k_norm/Pow,,Pow,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4652,/model/layers.15/self_attn/k_norm/ReduceMean,,ReduceMean,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4653,/model/layers.15/self_attn/k_norm/Constant_1,,Constant,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4654,/model/layers.15/self_attn/k_norm/Add,,Add,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4655,/model/layers.15/self_attn/k_norm/Sqrt,,Sqrt,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4656,/model/layers.15/self_attn/k_norm/Constant_2,,Constant,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4657,/model/layers.15/self_attn/k_norm/Div,,Div,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4658,/model/layers.15/self_attn/k_norm/Mul,,Mul,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4659,/model/layers.15/self_attn/k_norm/Mul_1,,Mul,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4660,/model/layers.15/self_attn/Mul,,Mul,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4661,/model/layers.15/self_attn/Shape_2,,Shape,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4662,/model/layers.15/self_attn/Constant_8,,Constant,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4663,/model/layers.15/self_attn/Gather_2,,Gather,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4664,/model/layers.15/self_attn/Constant_9,,Constant,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4665,/model/layers.15/self_attn/Div,,Div,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4666,/model/layers.15/self_attn/Cast,,Cast,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4667,/model/layers.15/self_attn/Cast_1,,Cast,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4668,/model/layers.15/self_attn/Constant_10,,Constant,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4669,/model/layers.15/self_attn/Constant_11,,Constant,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4670,/model/layers.15/self_attn/Constant_12,,Constant,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4671,/model/layers.15/self_attn/Unsqueeze_6,,Unsqueeze,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4672,/model/layers.15/self_attn/Constant_13,,Constant,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4673,/model/layers.15/self_attn/Slice,,Slice,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4674,/model/layers.15/self_attn/Constant_14,,Constant,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4675,/model/layers.15/self_attn/Constant_15,,Constant,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4676,/model/layers.15/self_attn/Unsqueeze_7,,Unsqueeze,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4677,/model/layers.15/self_attn/Constant_16,,Constant,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4678,/model/layers.15/self_attn/Constant_17,,Constant,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4679,/model/layers.15/self_attn/Slice_1,,Slice,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4680,/model/layers.15/self_attn/Neg,,Neg,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4681,/model/layers.15/self_attn/Concat_3,,Concat,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4682,/model/layers.15/self_attn/Mul_1,,Mul,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4683,/model/layers.15/self_attn/Add,,Add,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4684,/model/layers.15/self_attn/Mul_2,,Mul,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4685,/model/layers.15/self_attn/Shape_3,,Shape,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4686,/model/layers.15/self_attn/Constant_18,,Constant,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4687,/model/layers.15/self_attn/Gather_3,,Gather,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4688,/model/layers.15/self_attn/Constant_19,,Constant,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4689,/model/layers.15/self_attn/Div_1,,Div,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4690,/model/layers.15/self_attn/Cast_2,,Cast,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4691,/model/layers.15/self_attn/Cast_3,,Cast,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4692,/model/layers.15/self_attn/Constant_20,,Constant,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4693,/model/layers.15/self_attn/Constant_21,,Constant,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4694,/model/layers.15/self_attn/Constant_22,,Constant,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4695,/model/layers.15/self_attn/Unsqueeze_8,,Unsqueeze,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4696,/model/layers.15/self_attn/Constant_23,,Constant,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4697,/model/layers.15/self_attn/Slice_2,,Slice,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4698,/model/layers.15/self_attn/Constant_24,,Constant,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4699,/model/layers.15/self_attn/Constant_25,,Constant,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4700,/model/layers.15/self_attn/Unsqueeze_9,,Unsqueeze,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4701,/model/layers.15/self_attn/Constant_26,,Constant,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4702,/model/layers.15/self_attn/Constant_27,,Constant,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4703,/model/layers.15/self_attn/Slice_3,,Slice,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4704,/model/layers.15/self_attn/Neg_1,,Neg,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4705,/model/layers.15/self_attn/Concat_4,,Concat,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4706,/model/layers.15/self_attn/Mul_3,,Mul,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4707,/model/layers.15/self_attn/Add_1,,Add,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4708,/model/layers.15/self_attn/Concat_5,,Concat,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4709,/model/layers.15/self_attn/Concat_6,,Concat,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4710,/model/layers.15/self_attn/Shape_4,,Shape,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4711,/model/layers.15/self_attn/Constant_28,,Constant,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4712,/model/layers.15/self_attn/Gather_4,,Gather,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4713,/model/layers.15/self_attn/Shape_5,,Shape,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4714,/model/layers.15/self_attn/Constant_29,,Constant,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4715,/model/layers.15/self_attn/Gather_5,,Gather,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4716,/model/layers.15/self_attn/Shape_6,,Shape,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4717,/model/layers.15/self_attn/Constant_30,,Constant,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4718,/model/layers.15/self_attn/Gather_6,,Gather,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4719,/model/layers.15/self_attn/Shape_7,,Shape,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4720,/model/layers.15/self_attn/Constant_31,,Constant,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4721,/model/layers.15/self_attn/Gather_7,,Gather,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4722,/model/layers.15/self_attn/Constant_32,,Constant,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4723,/model/layers.15/self_attn/Unsqueeze_10,,Unsqueeze,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4724,/model/layers.15/self_attn/Constant_33,,Constant,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4725,/model/layers.15/self_attn/Unsqueeze_11,,Unsqueeze,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4726,/model/layers.15/self_attn/Constant_34,,Constant,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4727,/model/layers.15/self_attn/Unsqueeze_12,,Unsqueeze,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4728,/model/layers.15/self_attn/Constant_35,,Constant,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4729,/model/layers.15/self_attn/Constant_36,,Constant,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4730,/model/layers.15/self_attn/Unsqueeze_13,,Unsqueeze,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4731,/model/layers.15/self_attn/Constant_37,,Constant,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4732,/model/layers.15/self_attn/Unsqueeze_14,,Unsqueeze,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4733,/model/layers.15/self_attn/Concat_7,,Concat,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4734,/model/layers.15/self_attn/Constant_38,,Constant,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4735,/model/layers.15/self_attn/Reshape_3,,Reshape,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4736,/model/layers.15/self_attn/Shape_8,,Shape,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4737,/model/layers.15/self_attn/ConstantOfShape,,ConstantOfShape,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4738,/model/layers.15/self_attn/Constant_39,,Constant,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4739,/model/layers.15/self_attn/Mul_4,,Mul,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4740,/model/layers.15/self_attn/Equal,,Equal,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4741,/model/layers.15/self_attn/Where,,Where,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4742,/model/layers.15/self_attn/Expand,,Expand,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4743,/model/layers.15/self_attn/Constant_40,,Constant,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4744,/model/layers.15/self_attn/Mul_5,,Mul,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4745,Constant_7483,,Constant,,other,,,,,,,,,,,,,,,,graph-derived
4746,/model/layers.15/self_attn/Unsqueeze_15,,Unsqueeze,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4747,Constant_7485,,Constant,,other,,,,,,,,,,,,,,,,graph-derived
4748,/model/layers.15/self_attn/Unsqueeze_16,,Unsqueeze,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4749,Constant_7487,,Constant,,other,,,,,,,,,,,,,,,,graph-derived
4750,/model/layers.15/self_attn/Unsqueeze_17,,Unsqueeze,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4751,Constant_7489,,Constant,,other,,,,,,,,,,,,,,,,graph-derived
4752,/model/layers.15/self_attn/Unsqueeze_18,,Unsqueeze,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4753,/model/layers.15/self_attn/Concat_8,,Concat,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4754,/model/layers.15/self_attn/Reshape_4,,Reshape,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4755,/model/layers.15/self_attn/Shape_9,,Shape,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4756,/model/layers.15/self_attn/Constant_41,,Constant,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4757,/model/layers.15/self_attn/Gather_8,,Gather,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4758,/model/layers.15/self_attn/Shape_10,,Shape,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4759,/model/layers.15/self_attn/Constant_42,,Constant,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4760,/model/layers.15/self_attn/Gather_9,,Gather,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4761,/model/layers.15/self_attn/Shape_11,,Shape,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4762,/model/layers.15/self_attn/Constant_43,,Constant,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4763,/model/layers.15/self_attn/Gather_10,,Gather,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4764,/model/layers.15/self_attn/Shape_12,,Shape,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4765,/model/layers.15/self_attn/Constant_44,,Constant,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4766,/model/layers.15/self_attn/Gather_11,,Gather,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4767,/model/layers.15/self_attn/Constant_45,,Constant,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4768,/model/layers.15/self_attn/Unsqueeze_19,,Unsqueeze,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4769,/model/layers.15/self_attn/Constant_46,,Constant,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4770,/model/layers.15/self_attn/Unsqueeze_20,,Unsqueeze,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4771,/model/layers.15/self_attn/Constant_47,,Constant,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4772,/model/layers.15/self_attn/Unsqueeze_21,,Unsqueeze,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4773,/model/layers.15/self_attn/Constant_48,,Constant,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4774,/model/layers.15/self_attn/Constant_49,,Constant,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4775,/model/layers.15/self_attn/Unsqueeze_22,,Unsqueeze,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4776,/model/layers.15/self_attn/Constant_50,,Constant,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4777,/model/layers.15/self_attn/Unsqueeze_23,,Unsqueeze,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4778,/model/layers.15/self_attn/Concat_9,,Concat,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4779,/model/layers.15/self_attn/Constant_51,,Constant,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4780,/model/layers.15/self_attn/Reshape_5,,Reshape,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4781,/model/layers.15/self_attn/Shape_13,,Shape,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4782,/model/layers.15/self_attn/ConstantOfShape_1,,ConstantOfShape,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4783,/model/layers.15/self_attn/Constant_52,,Constant,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
4784,/model/layers.15/self_attn/Mul_6,,Mul,15,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
