schema_version,evidence_type,scheduler,workload,seed,process_repetition,clusters,channels,bundles,link_width_bits,service_overlap_mode,jobs,ledger_sha256,completed_jobs,total_completion_cycles,throughput_jobs_per_kcycle,mean_tile_latency_cycles,p50_tile_latency_cycles,p95_tile_latency_cycles,p99_tile_latency_cycles,cluster_utilization_mean,cluster_compute_utilization_mean,cluster_reservation_occupancy_mean,cluster_idle_cycles,cluster_compute_idle_cycles,queue_wait_mean_cycles,max_queue_depth,queue_imbalance,ingress_backlog_final,steal_attempts,successful_steals,steal_success_rate,remote_weight_bytes,activation_retransmission_bytes,partial_sum_traffic_bytes,link_bundle_utilization_mean,ddr_channel_utilization_mean,request_serializer_wait,request_credit_wait,request_cdc_wait,outstanding_table_full_wait,response_serializer_wait,response_cdc_wait,consumer_fifo_full_wait,bundle_contention_wait,memory_command_wait,central_queue_control_cycles,oracle_resource_lower_bound_cycles,oracle_schedule_kind,starvation_ratio,completion_reordered,timed_out,correctness,input_job_id_count,completed_job_id_count,duplicate_completion_count,subset
varp.k26.scheduler-model.v1,analytical-model,S2,balanced,29,2,4,4,4,128,full,1000,5927ccc39476fbb1d27eb6b566d3f1ed132f7f7d355a69c2903fcd9eb2595da2,1000,22506,44.43259575224385,10299,10299.0,19524.0,20344.0,0.1777303830089754,0.1777303830089754,0.9997334044254865,24,74024,10209,227,0,0,16,0,0.0,0,0,0,0.8220030214165112,0.7109215320359016,73000,0,1000,0,3000,1000,0,0,0,0,18500,not-applicable,0.0,False,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S2,balanced,31,0,4,4,4,128,full,1000,cd3f521675aff4322533f96e9026c5948ee0a9a64d1a147aa061f0f7db06e3c1,1000,22506,44.43259575224385,10299,10299.0,19524.0,20344.0,0.1777303830089754,0.1777303830089754,0.9997334044254865,24,74024,10209,227,0,0,16,0,0.0,0,0,0,0.8220030214165112,0.7109215320359016,73000,0,1000,0,3000,1000,0,0,0,0,18500,not-applicable,0.0,False,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S2,balanced,31,1,4,4,4,128,full,1000,cd3f521675aff4322533f96e9026c5948ee0a9a64d1a147aa061f0f7db06e3c1,1000,22506,44.43259575224385,10299,10299.0,19524.0,20344.0,0.1777303830089754,0.1777303830089754,0.9997334044254865,24,74024,10209,227,0,0,16,0,0.0,0,0,0,0.8220030214165112,0.7109215320359016,73000,0,1000,0,3000,1000,0,0,0,0,18500,not-applicable,0.0,False,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S2,balanced,31,2,4,4,4,128,full,1000,cd3f521675aff4322533f96e9026c5948ee0a9a64d1a147aa061f0f7db06e3c1,1000,22506,44.43259575224385,10299,10299.0,19524.0,20344.0,0.1777303830089754,0.1777303830089754,0.9997334044254865,24,74024,10209,227,0,0,16,0,0.0,0,0,0,0.8220030214165112,0.7109215320359016,73000,0,1000,0,3000,1000,0,0,0,0,18500,not-applicable,0.0,False,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S2,balanced,43,0,4,4,4,128,full,1000,1411b90cdb382c69a501b65d8948d131584b1e96615289bdb4dbc43455003239,1000,22506,44.43259575224385,10299,10299.0,19524.0,20344.0,0.1777303830089754,0.1777303830089754,0.9997334044254865,24,74024,10209,227,0,0,16,0,0.0,0,0,0,0.8220030214165112,0.7109215320359016,73000,0,1000,0,3000,1000,0,0,0,0,18500,not-applicable,0.0,False,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S2,balanced,43,1,4,4,4,128,full,1000,1411b90cdb382c69a501b65d8948d131584b1e96615289bdb4dbc43455003239,1000,22506,44.43259575224385,10299,10299.0,19524.0,20344.0,0.1777303830089754,0.1777303830089754,0.9997334044254865,24,74024,10209,227,0,0,16,0,0.0,0,0,0,0.8220030214165112,0.7109215320359016,73000,0,1000,0,3000,1000,0,0,0,0,18500,not-applicable,0.0,False,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S2,balanced,43,2,4,4,4,128,full,1000,1411b90cdb382c69a501b65d8948d131584b1e96615289bdb4dbc43455003239,1000,22506,44.43259575224385,10299,10299.0,19524.0,20344.0,0.1777303830089754,0.1777303830089754,0.9997334044254865,24,74024,10209,227,0,0,16,0,0.0,0,0,0,0.8220030214165112,0.7109215320359016,73000,0,1000,0,3000,1000,0,0,0,0,18500,not-applicable,0.0,False,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S3,balanced,19,0,4,4,4,128,full,1000,a63dd4d860710e6950be738734589af6ed6822b5ba0e64b0ed39fd8a3945c0d8,1000,22506,44.43259575224385,10299,10299.0,19524.0,20344.0,0.1777303830089754,0.1777303830089754,0.9997334044254865,24,74024,10209,227,0,0,16,0,0.0,0,0,0,0.8220030214165112,0.7109215320359016,73000,0,1000,0,3000,1000,0,0,0,0,18500,not-applicable,0.0,False,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S3,balanced,19,1,4,4,4,128,full,1000,a63dd4d860710e6950be738734589af6ed6822b5ba0e64b0ed39fd8a3945c0d8,1000,22506,44.43259575224385,10299,10299.0,19524.0,20344.0,0.1777303830089754,0.1777303830089754,0.9997334044254865,24,74024,10209,227,0,0,16,0,0.0,0,0,0,0.8220030214165112,0.7109215320359016,73000,0,1000,0,3000,1000,0,0,0,0,18500,not-applicable,0.0,False,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S3,balanced,19,2,4,4,4,128,full,1000,a63dd4d860710e6950be738734589af6ed6822b5ba0e64b0ed39fd8a3945c0d8,1000,22506,44.43259575224385,10299,10299.0,19524.0,20344.0,0.1777303830089754,0.1777303830089754,0.9997334044254865,24,74024,10209,227,0,0,16,0,0.0,0,0,0,0.8220030214165112,0.7109215320359016,73000,0,1000,0,3000,1000,0,0,0,0,18500,not-applicable,0.0,False,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S3,balanced,23,0,4,4,4,128,full,1000,08ef8249ffb9669c5f08c92c0671b5d27f3a407166358c086812382d92cdeb71,1000,22506,44.43259575224385,10299,10299.0,19524.0,20344.0,0.1777303830089754,0.1777303830089754,0.9997334044254865,24,74024,10209,227,0,0,16,0,0.0,0,0,0,0.8220030214165112,0.7109215320359016,73000,0,1000,0,3000,1000,0,0,0,0,18500,not-applicable,0.0,False,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S3,balanced,23,1,4,4,4,128,full,1000,08ef8249ffb9669c5f08c92c0671b5d27f3a407166358c086812382d92cdeb71,1000,22506,44.43259575224385,10299,10299.0,19524.0,20344.0,0.1777303830089754,0.1777303830089754,0.9997334044254865,24,74024,10209,227,0,0,16,0,0.0,0,0,0,0.8220030214165112,0.7109215320359016,73000,0,1000,0,3000,1000,0,0,0,0,18500,not-applicable,0.0,False,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S3,balanced,23,2,4,4,4,128,full,1000,08ef8249ffb9669c5f08c92c0671b5d27f3a407166358c086812382d92cdeb71,1000,22506,44.43259575224385,10299,10299.0,19524.0,20344.0,0.1777303830089754,0.1777303830089754,0.9997334044254865,24,74024,10209,227,0,0,16,0,0.0,0,0,0,0.8220030214165112,0.7109215320359016,73000,0,1000,0,3000,1000,0,0,0,0,18500,not-applicable,0.0,False,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S3,balanced,29,0,4,4,4,128,full,1000,5927ccc39476fbb1d27eb6b566d3f1ed132f7f7d355a69c2903fcd9eb2595da2,1000,22506,44.43259575224385,10299,10299.0,19524.0,20344.0,0.1777303830089754,0.1777303830089754,0.9997334044254865,24,74024,10209,227,0,0,16,0,0.0,0,0,0,0.8220030214165112,0.7109215320359016,73000,0,1000,0,3000,1000,0,0,0,0,18500,not-applicable,0.0,False,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S3,balanced,29,1,4,4,4,128,full,1000,5927ccc39476fbb1d27eb6b566d3f1ed132f7f7d355a69c2903fcd9eb2595da2,1000,22506,44.43259575224385,10299,10299.0,19524.0,20344.0,0.1777303830089754,0.1777303830089754,0.9997334044254865,24,74024,10209,227,0,0,16,0,0.0,0,0,0,0.8220030214165112,0.7109215320359016,73000,0,1000,0,3000,1000,0,0,0,0,18500,not-applicable,0.0,False,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S3,balanced,29,2,4,4,4,128,full,1000,5927ccc39476fbb1d27eb6b566d3f1ed132f7f7d355a69c2903fcd9eb2595da2,1000,22506,44.43259575224385,10299,10299.0,19524.0,20344.0,0.1777303830089754,0.1777303830089754,0.9997334044254865,24,74024,10209,227,0,0,16,0,0.0,0,0,0,0.8220030214165112,0.7109215320359016,73000,0,1000,0,3000,1000,0,0,0,0,18500,not-applicable,0.0,False,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S3,balanced,31,0,4,4,4,128,full,1000,cd3f521675aff4322533f96e9026c5948ee0a9a64d1a147aa061f0f7db06e3c1,1000,22506,44.43259575224385,10299,10299.0,19524.0,20344.0,0.1777303830089754,0.1777303830089754,0.9997334044254865,24,74024,10209,227,0,0,16,0,0.0,0,0,0,0.8220030214165112,0.7109215320359016,73000,0,1000,0,3000,1000,0,0,0,0,18500,not-applicable,0.0,False,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S3,balanced,31,1,4,4,4,128,full,1000,cd3f521675aff4322533f96e9026c5948ee0a9a64d1a147aa061f0f7db06e3c1,1000,22506,44.43259575224385,10299,10299.0,19524.0,20344.0,0.1777303830089754,0.1777303830089754,0.9997334044254865,24,74024,10209,227,0,0,16,0,0.0,0,0,0,0.8220030214165112,0.7109215320359016,73000,0,1000,0,3000,1000,0,0,0,0,18500,not-applicable,0.0,False,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S3,balanced,31,2,4,4,4,128,full,1000,cd3f521675aff4322533f96e9026c5948ee0a9a64d1a147aa061f0f7db06e3c1,1000,22506,44.43259575224385,10299,10299.0,19524.0,20344.0,0.1777303830089754,0.1777303830089754,0.9997334044254865,24,74024,10209,227,0,0,16,0,0.0,0,0,0,0.8220030214165112,0.7109215320359016,73000,0,1000,0,3000,1000,0,0,0,0,18500,not-applicable,0.0,False,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S3,balanced,43,0,4,4,4,128,full,1000,1411b90cdb382c69a501b65d8948d131584b1e96615289bdb4dbc43455003239,1000,22506,44.43259575224385,10299,10299.0,19524.0,20344.0,0.1777303830089754,0.1777303830089754,0.9997334044254865,24,74024,10209,227,0,0,16,0,0.0,0,0,0,0.8220030214165112,0.7109215320359016,73000,0,1000,0,3000,1000,0,0,0,0,18500,not-applicable,0.0,False,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S3,balanced,43,1,4,4,4,128,full,1000,1411b90cdb382c69a501b65d8948d131584b1e96615289bdb4dbc43455003239,1000,22506,44.43259575224385,10299,10299.0,19524.0,20344.0,0.1777303830089754,0.1777303830089754,0.9997334044254865,24,74024,10209,227,0,0,16,0,0.0,0,0,0,0.8220030214165112,0.7109215320359016,73000,0,1000,0,3000,1000,0,0,0,0,18500,not-applicable,0.0,False,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S3,balanced,43,2,4,4,4,128,full,1000,1411b90cdb382c69a501b65d8948d131584b1e96615289bdb4dbc43455003239,1000,22506,44.43259575224385,10299,10299.0,19524.0,20344.0,0.1777303830089754,0.1777303830089754,0.9997334044254865,24,74024,10209,227,0,0,16,0,0.0,0,0,0,0.8220030214165112,0.7109215320359016,73000,0,1000,0,3000,1000,0,0,0,0,18500,not-applicable,0.0,False,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,Oracle,balanced,19,0,4,4,4,128,full,1000,a63dd4d860710e6950be738734589af6ed6822b5ba0e64b0ed39fd8a3945c0d8,1000,22506,44.43259575224385,10299,10299.0,19524.0,20344.0,0.1777303830089754,0.1777303830089754,0.9998667022127432,12,74024,10208.988,1000,0,0,0,0,0.0,0,0,0,0.8220030214165112,0.7109215320359016,73000,12,1000,0,3000,1000,0,12,12,0,18500,offline-clairvoyant-list-schedule,0.0,False,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,Oracle,balanced,19,1,4,4,4,128,full,1000,a63dd4d860710e6950be738734589af6ed6822b5ba0e64b0ed39fd8a3945c0d8,1000,22506,44.43259575224385,10299,10299.0,19524.0,20344.0,0.1777303830089754,0.1777303830089754,0.9998667022127432,12,74024,10208.988,1000,0,0,0,0,0.0,0,0,0,0.8220030214165112,0.7109215320359016,73000,12,1000,0,3000,1000,0,12,12,0,18500,offline-clairvoyant-list-schedule,0.0,False,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,Oracle,balanced,19,2,4,4,4,128,full,1000,a63dd4d860710e6950be738734589af6ed6822b5ba0e64b0ed39fd8a3945c0d8,1000,22506,44.43259575224385,10299,10299.0,19524.0,20344.0,0.1777303830089754,0.1777303830089754,0.9998667022127432,12,74024,10208.988,1000,0,0,0,0,0.0,0,0,0,0.8220030214165112,0.7109215320359016,73000,12,1000,0,3000,1000,0,12,12,0,18500,offline-clairvoyant-list-schedule,0.0,False,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,Oracle,balanced,23,0,4,4,4,128,full,1000,08ef8249ffb9669c5f08c92c0671b5d27f3a407166358c086812382d92cdeb71,1000,22506,44.43259575224385,10299,10299.0,19524.0,20344.0,0.1777303830089754,0.1777303830089754,0.9998667022127432,12,74024,10208.988,1000,0,0,0,0,0.0,0,0,0,0.8220030214165112,0.7109215320359016,73000,12,1000,0,3000,1000,0,12,12,0,18500,offline-clairvoyant-list-schedule,0.0,False,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,Oracle,balanced,23,1,4,4,4,128,full,1000,08ef8249ffb9669c5f08c92c0671b5d27f3a407166358c086812382d92cdeb71,1000,22506,44.43259575224385,10299,10299.0,19524.0,20344.0,0.1777303830089754,0.1777303830089754,0.9998667022127432,12,74024,10208.988,1000,0,0,0,0,0.0,0,0,0,0.8220030214165112,0.7109215320359016,73000,12,1000,0,3000,1000,0,12,12,0,18500,offline-clairvoyant-list-schedule,0.0,False,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,Oracle,balanced,23,2,4,4,4,128,full,1000,08ef8249ffb9669c5f08c92c0671b5d27f3a407166358c086812382d92cdeb71,1000,22506,44.43259575224385,10299,10299.0,19524.0,20344.0,0.1777303830089754,0.1777303830089754,0.9998667022127432,12,74024,10208.988,1000,0,0,0,0,0.0,0,0,0,0.8220030214165112,0.7109215320359016,73000,12,1000,0,3000,1000,0,12,12,0,18500,offline-clairvoyant-list-schedule,0.0,False,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,Oracle,balanced,29,0,4,4,4,128,full,1000,5927ccc39476fbb1d27eb6b566d3f1ed132f7f7d355a69c2903fcd9eb2595da2,1000,22506,44.43259575224385,10299,10299.0,19524.0,20344.0,0.1777303830089754,0.1777303830089754,0.9998667022127432,12,74024,10208.988,1000,0,0,0,0,0.0,0,0,0,0.8220030214165112,0.7109215320359016,73000,12,1000,0,3000,1000,0,12,12,0,18500,offline-clairvoyant-list-schedule,0.0,False,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,Oracle,balanced,29,1,4,4,4,128,full,1000,5927ccc39476fbb1d27eb6b566d3f1ed132f7f7d355a69c2903fcd9eb2595da2,1000,22506,44.43259575224385,10299,10299.0,19524.0,20344.0,0.1777303830089754,0.1777303830089754,0.9998667022127432,12,74024,10208.988,1000,0,0,0,0,0.0,0,0,0,0.8220030214165112,0.7109215320359016,73000,12,1000,0,3000,1000,0,12,12,0,18500,offline-clairvoyant-list-schedule,0.0,False,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,Oracle,balanced,29,2,4,4,4,128,full,1000,5927ccc39476fbb1d27eb6b566d3f1ed132f7f7d355a69c2903fcd9eb2595da2,1000,22506,44.43259575224385,10299,10299.0,19524.0,20344.0,0.1777303830089754,0.1777303830089754,0.9998667022127432,12,74024,10208.988,1000,0,0,0,0,0.0,0,0,0,0.8220030214165112,0.7109215320359016,73000,12,1000,0,3000,1000,0,12,12,0,18500,offline-clairvoyant-list-schedule,0.0,False,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,Oracle,balanced,31,0,4,4,4,128,full,1000,cd3f521675aff4322533f96e9026c5948ee0a9a64d1a147aa061f0f7db06e3c1,1000,22506,44.43259575224385,10299,10299.0,19524.0,20344.0,0.1777303830089754,0.1777303830089754,0.9998667022127432,12,74024,10208.988,1000,0,0,0,0,0.0,0,0,0,0.8220030214165112,0.7109215320359016,73000,12,1000,0,3000,1000,0,12,12,0,18500,offline-clairvoyant-list-schedule,0.0,False,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,Oracle,balanced,31,1,4,4,4,128,full,1000,cd3f521675aff4322533f96e9026c5948ee0a9a64d1a147aa061f0f7db06e3c1,1000,22506,44.43259575224385,10299,10299.0,19524.0,20344.0,0.1777303830089754,0.1777303830089754,0.9998667022127432,12,74024,10208.988,1000,0,0,0,0,0.0,0,0,0,0.8220030214165112,0.7109215320359016,73000,12,1000,0,3000,1000,0,12,12,0,18500,offline-clairvoyant-list-schedule,0.0,False,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,Oracle,balanced,31,2,4,4,4,128,full,1000,cd3f521675aff4322533f96e9026c5948ee0a9a64d1a147aa061f0f7db06e3c1,1000,22506,44.43259575224385,10299,10299.0,19524.0,20344.0,0.1777303830089754,0.1777303830089754,0.9998667022127432,12,74024,10208.988,1000,0,0,0,0,0.0,0,0,0,0.8220030214165112,0.7109215320359016,73000,12,1000,0,3000,1000,0,12,12,0,18500,offline-clairvoyant-list-schedule,0.0,False,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,Oracle,balanced,43,0,4,4,4,128,full,1000,1411b90cdb382c69a501b65d8948d131584b1e96615289bdb4dbc43455003239,1000,22506,44.43259575224385,10299,10299.0,19524.0,20344.0,0.1777303830089754,0.1777303830089754,0.9998667022127432,12,74024,10208.988,1000,0,0,0,0,0.0,0,0,0,0.8220030214165112,0.7109215320359016,73000,12,1000,0,3000,1000,0,12,12,0,18500,offline-clairvoyant-list-schedule,0.0,False,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,Oracle,balanced,43,1,4,4,4,128,full,1000,1411b90cdb382c69a501b65d8948d131584b1e96615289bdb4dbc43455003239,1000,22506,44.43259575224385,10299,10299.0,19524.0,20344.0,0.1777303830089754,0.1777303830089754,0.9998667022127432,12,74024,10208.988,1000,0,0,0,0,0.0,0,0,0,0.8220030214165112,0.7109215320359016,73000,12,1000,0,3000,1000,0,12,12,0,18500,offline-clairvoyant-list-schedule,0.0,False,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,Oracle,balanced,43,2,4,4,4,128,full,1000,1411b90cdb382c69a501b65d8948d131584b1e96615289bdb4dbc43455003239,1000,22506,44.43259575224385,10299,10299.0,19524.0,20344.0,0.1777303830089754,0.1777303830089754,0.9998667022127432,12,74024,10208.988,1000,0,0,0,0,0.0,0,0,0,0.8220030214165112,0.7109215320359016,73000,12,1000,0,3000,1000,0,12,12,0,18500,offline-clairvoyant-list-schedule,0.0,False,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S0,skew,19,0,4,4,4,128,full,1000,c00edd5ede4fb3b4d81714876892fd810061be24df4abe8518bac03539c37ddb,1000,227450,4.396570674873598,117864.748,121767.5,214782.05000000002,223767.57,0.07507584084414157,0.07507584084414157,0.9997098263354584,264,841496,116955.212,990,0,0,0,0,0.0,0,0,0,0.32398768960211033,0.30030336337656627,293764,542270,1000,0,3616,1000,0,542270,12730,0,73691,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S0,skew,19,1,4,4,4,128,full,1000,c00edd5ede4fb3b4d81714876892fd810061be24df4abe8518bac03539c37ddb,1000,227450,4.396570674873598,117864.748,121767.5,214782.05000000002,223767.57,0.07507584084414157,0.07507584084414157,0.9997098263354584,264,841496,116955.212,990,0,0,0,0,0.0,0,0,0,0.32398768960211033,0.30030336337656627,293764,542270,1000,0,3616,1000,0,542270,12730,0,73691,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S0,skew,19,2,4,4,4,128,full,1000,c00edd5ede4fb3b4d81714876892fd810061be24df4abe8518bac03539c37ddb,1000,227450,4.396570674873598,117864.748,121767.5,214782.05000000002,223767.57,0.07507584084414157,0.07507584084414157,0.9997098263354584,264,841496,116955.212,990,0,0,0,0,0.0,0,0,0,0.32398768960211033,0.30030336337656627,293764,542270,1000,0,3616,1000,0,542270,12730,0,73691,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S0,skew,23,0,4,4,4,128,full,1000,8ad725ec82f5c7bffa3303407575e741aff6cbce4ed5f1661cd69c6e52db53eb,1000,243839,4.101066687445405,118264.513,114681.0,226610.8,241407.09,0.07138316676167471,0.07138316676167471,0.9996883189317542,304,905732,117289.461,992,0,0,0,0,0.0,0,0,0,0.30776044849265294,0.28553266704669883,299176,602036,1000,0,3624,1000,0,602036,13932,0,75044,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S0,skew,23,1,4,4,4,128,full,1000,8ad725ec82f5c7bffa3303407575e741aff6cbce4ed5f1661cd69c6e52db53eb,1000,243839,4.101066687445405,118264.513,114681.0,226610.8,241407.09,0.07138316676167471,0.07138316676167471,0.9996883189317542,304,905732,117289.461,992,0,0,0,0,0.0,0,0,0,0.30776044849265294,0.28553266704669883,299176,602036,1000,0,3624,1000,0,602036,13932,0,75044,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S0,skew,23,2,4,4,4,128,full,1000,8ad725ec82f5c7bffa3303407575e741aff6cbce4ed5f1661cd69c6e52db53eb,1000,243839,4.101066687445405,118264.513,114681.0,226610.8,241407.09,0.07138316676167471,0.07138316676167471,0.9996883189317542,304,905732,117289.461,992,0,0,0,0,0.0,0,0,0,0.30776044849265294,0.28553266704669883,299176,602036,1000,0,3624,1000,0,602036,13932,0,75044,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S0,skew,29,0,4,4,4,128,full,1000,e6789c4346907fa7a1c0ba6851989e06690cec4e054d9d6e28a8474a328c0a5f,1000,236398,4.230154231423278,115459.13,117695.5,221822.44999999992,231698.09,0.07358776300983934,0.07358776300983934,0.997975871200264,1914,876008,114515.452,993,0,0,0,0,0.0,0,0,0,0.31716215873230735,0.29435105203935735,298906,571402,1000,0,3674,1000,0,571402,15982,0,74977,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S0,skew,29,1,4,4,4,128,full,1000,e6789c4346907fa7a1c0ba6851989e06690cec4e054d9d6e28a8474a328c0a5f,1000,236398,4.230154231423278,115459.13,117695.5,221822.44999999992,231698.09,0.07358776300983934,0.07358776300983934,0.997975871200264,1914,876008,114515.452,993,0,0,0,0,0.0,0,0,0,0.31716215873230735,0.29435105203935735,298906,571402,1000,0,3674,1000,0,571402,15982,0,74977,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S0,skew,29,2,4,4,4,128,full,1000,e6789c4346907fa7a1c0ba6851989e06690cec4e054d9d6e28a8474a328c0a5f,1000,236398,4.230154231423278,115459.13,117695.5,221822.44999999992,231698.09,0.07358776300983934,0.07358776300983934,0.997975871200264,1914,876008,114515.452,993,0,0,0,0,0.0,0,0,0,0.31716215873230735,0.29435105203935735,298906,571402,1000,0,3674,1000,0,571402,15982,0,74977,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
